"REPORT_ID","Unit No","No Of Cas","Veh Reg State","Unit Type","Veh Year","Direction Of Travel","Sex","Age","Lic State","Licence Class","Licence Type","Towing","Unit Movement","Number Occupants","Postcode","Rollover","Fire"
"2021-10355-6/07/2022","01",0,"SA","Station Wagon","2013","South East","Male","032","SA","C ","Full","Not Towing","Straight Ahead","002","5069",,
"2021-10355-6/07/2022","02",1,,"Pedal Cycle",,"South West","Unknown","XXX",,,,,"Straight Ahead","001","XXXX",,
"2021-10356-6/07/2022","01",0,"SA","Station Wagon","2004","South","Male","020","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5035",,
"2021-10356-6/07/2022","02",0,"SA","Taxi Cab","2019","North","Male","021","SA","C ","Full","Not Towing","Right Turn","001","5047",,
"2021-10357-6/07/2022","01",0,"SA","Motor Cars - Sedan","2007","West","Female","040","SA","C ","Full","Not Towing","Entering Private Driveway","003","5073",,
"2021-10357-6/07/2022","02",1,"SA","Motor Cycle","2013","West","Male","034","SA","C ","Unlicenced","Not Towing","Straight Ahead","001","5043",,
"2021-10358-6/07/2022","01",1,"WA","SEMI TRAILER","2006","North West","Male","068","WA","MC","Full","Trailer","Straight Ahead","001","6031","Y",
"2021-10359-6/07/2022","01",5,"SA","Forward Control Passenger Van","2019","West","Male","035","SA","C ","Full","Not Towing","Stopped on Carriageway","006","5087",,
"2021-10359-6/07/2022","02",0,"SA","Utility","2005","West","Male","018","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5210",,
"2021-10360-6/07/2022","01",0,"SA","Motor Cars - Sedan","2006","South","Male","025","SA","C ","Full","Not Towing","Right Turn","002","5114",,
"2021-10360-6/07/2022","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2021-10361-6/07/2022","01",1,"SA","Station Wagon","2008","West","Male","039","SA","C ","Provisional 2","Not Towing","Straight Ahead","001","5113",,
"2021-10361-6/07/2022","02",0,"SA","Motor Cars - Sedan","1999","West",,,,,,"Not Towing","Parked","000",,,
"2021-10361-6/07/2022","03",0,"SA","Panel Van","2010","West",,,,,,"Not Towing","Parked","000",,,
"2021-10361-6/07/2022","04",0,"SA","Station Wagon","2007","West",,,,,,"Not Towing","Parked","000",,,
"2021-10361-6/07/2022","05",0,"SA","Motor Cars - Sedan","2017","West",,,,,,"Not Towing","Parked","000",,,
"2021-10361-6/07/2022","06",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2021-10362-6/07/2022","01",0,"SA","Motor Cars - Sedan","2010","East","Male","039","SA","C ","Full","Not Towing","Straight Ahead","002","XXXX",,
"2021-10362-6/07/2022","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2021-10363-6/07/2022","01",0,"SA","Motor Cars - Sedan","2009","North East","Male","036","SA","C ","Full","Not Towing","Right Turn","001","5352",,
"2021-10363-6/07/2022","02",0,,"Stobie Pole",,,,,,,,,,,,,
"2021-10364-6/07/2022","01",0,"SA","Panel Van","2020","South West","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5010",,
"2021-10364-6/07/2022","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2021-10365-6/07/2022","01",0,"SA","Motor Cars - Sedan","2015","South West","Female","030","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5114",,
"2021-10365-6/07/2022","02",0,"SA","Motor Cars - Sedan","2005","South West","Female","017","SA","C ","Provisional 1 ","Not Towing","Left Turn","001","5114",,
"2021-10365-6/07/2022","03",0,,"Pole - not Stobie",,,,,,,,,,,,,
"2021-10366-6/07/2022","01",0,"SA","Motor Cars - Sedan","2011","East","Male","021","SA","C ","Full","Not Towing","Straight Ahead","004","5038",,
"2021-10366-6/07/2022","02",0,"SA","Motor Cars - Sedan","2009","South","Female","041","UNKNOWN","XX","Unknown","Not Towing","Left Turn","001","5037",,
"2021-10367-6/07/2022","01",0,"SA","Motor Cars - Sedan","2008","North","Male","043","SA","C ","Full","Not Towing","Straight Ahead","002","5063",,
"2021-10367-6/07/2022","02",0,"SA","Motor Cars - Sedan","2016","South","Male","047","UNKNOWN","C ","Full","Not Towing","Right Turn","002","5064",,
"2021-10368-6/07/2022","01",0,"SA","Motor Cars - Sedan","2010","North","Female","017","SA","C ","Provisional 1 ","Not Towing","Straight Ahead","001","5118","Y",
"2021-10369-6/07/2022","01",0,"SA","Motor Cycle","2011","East","Male","016","SA","C RD","Learners","Not Towing","Straight Ahead","001","5092",,
"2021-10369-6/07/2022","02",0,"SA","Motor Cars - Sedan","2008","South","Male","081","SA","C ","Full","Not Towing","Right Turn","002","5092",,
"2021-10370-6/07/2022","01",1,"SA","Motor Cars - Sedan","2005","North West","Male","028","SA","C ","Full","Not Towing","Right Turn","001","5700",,
"2021-10370-6/07/2022","02",2,"SA","Motor Cars - Sedan","2010","South East","Female","022","SA","C ","Full","Not Towing","Straight Ahead","002","5000",,
"2021-10370-6/07/2022","03",2,"SA","Station Wagon","2016","South West","Female","052","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5700",,
"2021-10371-6/07/2022","01",0,"SA","Station Wagon","2004","North","Male","022","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5700",,
"2021-10371-6/07/2022","02",0,"SA","Motor Cars - Sedan","2010","North","Female","040","SA","C ","Full","Not Towing","Straight Ahead","002","5118",,
"2021-10372-6/07/2022","01",0,"SA","Motor Cars - Sedan","2009","South","Female","050","SA","C ","Full","Not Towing","Straight Ahead","001","5066",,
"2021-10372-6/07/2022","02",0,"SA","Station Wagon","2008","South","Female","024","SA","C ","Full","Not Towing","Straight Ahead","001","5173",,
"2021-10373-6/07/2022","01",0,"SA","Station Wagon","2007","South West","Female","045","SA","C ","Full","Not Towing","Straight Ahead","002","5044",,
"2021-10373-6/07/2022","02",1,"SA","Motor Cars - Sedan","2018","South West","Female","033","SA","C ","Full","Not Towing","Straight Ahead","001","5070",,
"2021-10374-6/07/2022","01",0,"SA","Motor Cars - Sedan","2007","East","Male","021","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5010",,
"2021-10374-6/07/2022","02",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2021-10375-6/07/2022","01",1,"SA","Motor Cars - Sedan","2019","North West","Male","082","SA","C ","Full","Not Towing","Straight Ahead","001","5061",,
"2021-10375-6/07/2022","02",0,,"Tree",,,,,,,,,,,,,
"2021-10376-6/07/2022","01",1,"SA","Motor Cars - Sedan","2014","South West","Female","056","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5062",,
"2021-10376-6/07/2022","02",0,"SA","Station Wagon","2009","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2021-10376-6/07/2022","03",0,"SA","Motor Cars - Sedan","2019","South West","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Stopped on Carriageway","001","XXXX",,
"2021-10377-6/07/2022","01",0,"SA","Motor Cars - Sedan","2002","North West","Male","036","SA","C ","Full","Not Towing","Left Turn","002","5108",,
"2021-10377-6/07/2022","02",0,"SA","Station Wagon","2012","North West","Male","039","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5114",,
"2021-10378-6/07/2022","01",0,"SA","Utility","2015","West","Female","017","SA","C ","Provisional 1 ","Not Towing","Right Turn","002","5048",,
"2021-10378-6/07/2022","02",0,"SA","Station Wagon","2017","North","Female","042","SA","C ","Full","Not Towing","Straight Ahead","001","5048",,
"2021-10379-6/07/2022","01",0,"SA","Motor Cars - Sedan","1995","East","Male","025","SA","C ","Full","Not Towing","Right Turn","001","5163",,
"2021-10379-6/07/2022","02",0,"SA","Motor Cars - Sedan","2005","West","Female","081","SA","C ","Full","Not Towing","Straight Ahead","003","5161",,
"2021-10380-6/07/2022","01",0,"SA","Motor Cars - Sedan","2002","North","Female","026","SA","C ","Full","Not Towing","Right Turn","001","5238",,
"2021-10380-6/07/2022","02",1,"SA","Motor Cycle","1998","West","Male","026","SA","RD","Provisional 1 ","Not Towing","Straight Ahead","001","5162",,
"2021-10381-6/07/2022","01",1,"SA","Station Wagon","2015","North East","Female","037","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5067",,
"2021-10381-6/07/2022","02",0,"SA","Motor Cars - Sedan","2002","North East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Left Turn","001","XXXX",,
"2021-10382-6/07/2022","01",0,"SA","Motor Cars - Sedan","2013","East","Male","024","SA","C ","Full","Not Towing","Straight Ahead","001","5158",,
"2021-10382-6/07/2022","02",0,"SA","Station Wagon","2014","East","Male","044","SA","C ","Full","Not Towing","Stopped on Carriageway","003","5155",,
"2021-10382-6/07/2022","03",0,"SA","Station Wagon","2021","East","Female","043","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5089",,
"2021-10382-6/07/2022","04",1,"SA","Motor Cars - Sedan","2010","East","Female","086","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5031",,
"2021-10382-6/07/2022","05",0,"SA","Motor Cars - Sedan","2006","East","Male","027","SA","HR","Full","Not Towing","Straight Ahead","001","5290",,
"2021-10383-6/07/2022","01",1,"SA","Station Wagon","2017","East","Male","081","SA","C ","Full","Not Towing","Straight Ahead","001","5268",,
"2021-10383-6/07/2022","02",0,,"Tree",,,,,,,,,,,,,
"2021-10384-6/07/2022","01",1,"SA","Motor Cars - Sedan","2007","North East","Male","032","SA","C ","Unlicenced","Not Towing","Straight Ahead","002","5096",,
"2021-10384-6/07/2022","02",2,"SA","Motor Cars - Sedan","2013","South East","Female","080","SA","C ","Full","Not Towing","Right Turn","002","5016",,
"2021-10385-6/07/2022","01",1,"SA","Station Wagon","2009","South West","Male","028","SA","C ","Probationary","Not Towing","Straight Ahead","001","5235",,
"2021-10385-6/07/2022","02",2,"SA","Utility","2014","North East","Male","071","SA","C R ","Full","Not Towing","Straight Ahead","002","5355",,
"2021-10385-6/07/2022","03",2,"SA","Station Wagon","2017","North East","Male","055","SA","MCR ","Full","Not Towing","Straight Ahead","002","5353",,
"2021-10386-6/07/2022","01",1,"SA","Motor Cycle","2012","West","Male","034","SA","HRR ","Full","Not Towing","Straight Ahead","001","5022",,
"2021-10386-6/07/2022","02",0,,"Guard Rail",,,,,,,,,,,,,
"2021-10387-6/07/2022","01",2,"SA","Motor Cars - Sedan","2016","South West","Male","051","SA","C ","Full","Not Towing","Straight Ahead","004","5092",,
"2021-10387-6/07/2022","02",1,"SA","Station Wagon","2004","North East","Male","020","SA","C ","Provisional 2","Not Towing","Right Turn","002","5024",,
"2021-10388-6/07/2022","01",2,"SA","Motor Cars - Sedan","2011","North West","Female","039","SA","C ","Full","Not Towing","Straight Ahead","002","5114",,
"2021-10388-6/07/2022","02",1,"SA","Panel Van","2008","South East","Male","018","SA","C ","Provisional 2","Not Towing","Right Turn","001","5114",,
"2021-10389-6/07/2022","01",0,"SA","Station Wagon","2002","East","Male","088","SA","C ","Full","Not Towing","Straight Ahead","002","5043",,
"2021-10389-6/07/2022","02",0,"SA","Motor Cars - Sedan","2003","East",,,,,,"Unknown","Parked","000",,,
"2021-10390-6/07/2022","01",0,"SA","Motor Cars - Sedan","2005","West",,,,,,"Not Towing","Parked","000",,,
"2021-10390-6/07/2022","02",0,"SA","Station Wagon","2013","West","Male","049","SA","C ","Disqualified","Not Towing","Straight Ahead","001","5050",,
"2021-10391-6/07/2022","01",0,"SA","BDOUBLE - ROAD TRAIN","2010","East","Male","032","SA","MC","Full",,"Stopped on Carriageway","001","5162",,
"2021-10391-6/07/2022","02",0,"SA","Motor Cars - Sedan","2009","East","Unknown","XXX","UNKNOWN","XX","Unknown","Unknown","Straight Ahead","001","XXXX",,
"2021-10392-6/07/2022","01",0,"SA","Utility","2009","North West","Female","025","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5024",,
"2021-10392-6/07/2022","02",0,"SA","Motor Cars - Sedan","2003","North West","Male","023","SA","C ","Full","Not Towing","Straight Ahead","001","5088",,
"2021-10393-6/07/2022","01",0,"SA","Forward Control Passenger Van","2011","South West","Female","039","SA","C ","Full","Not Towing","Straight Ahead","001","5112",,
"2021-10393-6/07/2022","02",0,"SA","Station Wagon","2012","South West","Female","059","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5355",,
"2021-10393-6/07/2022","03",0,"SA","Motor Cars - Sedan","2008","South West","Female","024","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5116",,
"2021-10393-6/07/2022","04",0,"SA","Motor Cars - Sedan","2011","South West","Female","020","SA","C ","Provisional 2","Not Towing","Stopped on Carriageway","001","5116",,
"2021-10394-6/07/2022","01",0,"SA","Station Wagon","2021","West","Female","035","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5045",,
"2021-10394-6/07/2022","02",0,,"Small Wheel Vehicle User",,"West","Unknown","XXX",,,,,"Walking on Road",,"XXXX",,
"2021-10395-6/07/2022","01",0,"SA","Motor Cars - Sedan","2018","North East","Male","085","SA","C ","Full","Not Towing","Straight Ahead","002","5095",,
"2021-10395-6/07/2022","02",0,,"Pedal Cycle",,"North East","Male","XXX",,,,,"Straight Ahead","001","XXXX",,
"2021-10396-6/07/2022","01",1,"VIC","Motor Cars - Sedan","2001","South West","Female","031","VIC","C R ","Full","Not Towing","Straight Ahead","001","5264",,
"2021-10396-6/07/2022","02",0,"SA","Station Wagon","1991","South East","Male","079","SA","C ","Full","Trailer","Straight Ahead","001","5275",,
"2021-10397-6/07/2022","01",0,"SA","Motor Cars - Sedan","1999","North East","Female","043","SA","C ","Full","Not Towing","Reversing","002","5373",,
"2021-10397-6/07/2022","02",1,,"Pedestrian on Road",,"South West","Male","052",,,,,"Other (e.g. Police on Traffic Control)",,"5353",,
"2021-10398-6/07/2022","01",0,"SA","Station Wagon","2020","East","Female","035","SA","C ","Full","Not Towing","Straight Ahead","001","5023",,
"2021-10398-6/07/2022","02",0,"SA","Station Wagon","2012","South","Female","073","SA","C ","Full","Not Towing","Left Turn","003","5213",,
"2021-10399-6/07/2022","01",0,"SA","Motor Cars - Sedan","2003","South",,,,,,"Not Towing","Parked","000",,,
"2021-10399-6/07/2022","02",0,"SA","Motor Cars - Sedan","2009","South","Male","032","SA","C ","Full","Not Towing","Straight Ahead","001","5092",,
"2021-10400-6/07/2022","01",1,"SA","Station Wagon","2007","East","Female","069","SA","C ","Full","Not Towing","Straight Ahead","002","5015",,
"2021-10400-6/07/2022","02",1,"SA","Motor Cars - Sedan","2010","North","Female","020","SA","C ","Provisional 1 ","Not Towing","Right Turn","002","5061",,
"2021-10400-6/07/2022","03",0,,"Other Fixed Obstruction",,,,,,,,,,,,,
"2021-10401-6/07/2022","01",0,"SA","Motor Cars - Sedan","2012","North East","Male","036","SA","C ","Full","Not Towing","Entering Private Driveway","001","5085",,
"2021-10401-6/07/2022","02",0,"SA","RIGID TRUCK LGE GE 4.5T","2017","North East","Male","032","SA","MRRD","Full","Not Towing","Straight Ahead","001","5115",,
"2021-10402-6/07/2022","01",0,"SA","RIGID TRUCK LGE GE 4.5T","2017","West","Male","027","SA","MC","Full","Not Towing","Reversing","001","5165",,
"2021-10402-6/07/2022","02",0,"SA","Motor Cars - Sedan","2003","West","Female","043","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5108",,
"2021-10403-6/07/2022","01",0,"SA","Station Wagon","2016","South East","Female","057","SA","C R ","Full","Not Towing","Straight Ahead","001","5333",,
"2021-10403-6/07/2022","02",1,"SA","Station Wagon","2016","South West","Female","056","SA","C ","Full","Not Towing","Straight Ahead","001","5333",,
"2021-10404-6/07/2022","01",0,"SA","Motor Cars - Sedan","2012","South","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5168",,
"2021-10404-6/07/2022","02",0,"SA","Motor Cars - Sedan","2019","West","Male","056","SA","C ","Full","Not Towing","Right Turn","002","5158",,
"2021-10405-6/07/2022","01",1,"SA","Station Wagon","2020","West","Female","032","SA","C ","Full","Not Towing","Straight Ahead","003","5173",,
"2021-10405-6/07/2022","02",1,"SA","Motor Cars - Sedan","2004","East","Male","038","SA","C ","Full","Not Towing","Right Turn","001","5163",,
"2021-10406-6/07/2022","01",0,"SA","Motor Cars - Sedan","2019","North West","Male","XXX","SA","C ","Probationary","Not Towing","Stopped on Carriageway","001","5157",,
"2021-10406-6/07/2022","02",0,"SA","Utility","1998","North West","Female","047","SA","C ","Full","Not Towing","Straight Ahead","001","5171",,
"2021-10407-6/07/2022","01",0,"SA","Motor Cars - Sedan","1999","South East","Male","041","SA","C ","Full","Not Towing","Straight Ahead","001","5113",,
"2021-10407-6/07/2022","02",1,"SA","Station Wagon","2014","South East","Male","073","SA","C ","Full","Not Towing","Stopped on Carriageway","002","5112",,
"2021-10407-6/07/2022","03",0,"SA","Motor Cars - Sedan","2014","South East","Male","023","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5097",,
"2021-10408-6/07/2022","01",0,"SA","Motor Cars - Sedan","2007","South","Male","026","SA","C ","Full","Not Towing","Straight Ahead","001","5167",,
"2021-10408-6/07/2022","02",0,"SA","Motor Cars - Sedan","2008","West","Female","033","SA","C ","Full","Not Towing","Leaving Private Driveway","001","5019",,
"2021-10409-6/07/2022","01",0,"SA","Motor Cars - Sedan","2008","South West","Female","019","SA","C ","Provisional 1 ","Not Towing","Right Turn","001","5093",,
"2021-10409-6/07/2022","02",0,"SA","Motor Cars - Sedan","2015","North East","Female","041","SA","C ","Full","Not Towing","Straight Ahead","001","XXXX",,
"2021-10410-6/07/2022","01",0,"SA","Motor Cars - Sedan","2001","West","Male","057","SA","C ","Full","Not Towing","Straight Ahead","001","5032",,
"2021-10410-6/07/2022","02",1,"SA","Station Wagon","2020","North","Male","046","SA","C ","Full","Not Towing","Straight Ahead","001","5082",,
"2021-10411-6/07/2022","01",0,"SA","Utility","1994","East","Male","045","SA","MR","Full","Not Towing","Straight Ahead","001","5117",,
"2021-10411-6/07/2022","02",0,"SA","Utility","2021","East","Male","030","SA","HCR ","Full","Not Towing","Stopped on Carriageway","001","5502",,
"2021-10411-6/07/2022","03",0,"SA","Panel Van","2018","East","Male","041","SA","C ","Full","Not Towing","Stopped on Carriageway","001","5014",,
